Date,EmpID,Gender,Age,EthnicGroup,FP,isNewHire,BU Region,HireDate,PayType,TermReason,AgeGroup,TenureDays,TenureMonths,BadHires
01 November 2017,56354,M,67,Group D,PT,No,West,09 August 2011,Hourly,Unknown,50-65,815,27.17,0
01 November 2017,56358,M,63,Group E,PT,No,West,23 February 2007,Hourly,Unknown,50-65,2443,81.43,0
01 November 2017,56360,M,21,Group B,PT,No,West,17 October 2013,Hourly,Unknown,20-29,15,0.5,0
01 November 2017,56424,M,39,Group D,PT,Yes,Northwest,06 November 2013,Hourly,Unknown,30-49,0,0,0
01 November 2017,56446,M,19,Group F,PT,No,Northwest,28 September 2013,Hourly,Unknown,20-29,34,1.13,0
01 November 2017,56456,M,19,Group E,PT,No,Northwest,28 June 2013,Hourly,Unknown,20-29,126,4.2,0
01 November 2017,56472,M,19,Group F,PT,No,Northwest,17 October 2013,Hourly,Unknown,20-29,15,0.5,0
01 November 2017,56490,M,65,Group G,FT,No,South,19 October 1988,Hourly,Unknown,50-65,9144,304.8,0
01 November 2017,56498,M,50,Group C,FT,No,Midwest,27 January 2000,Hourly,Unknown,50-65,5027,167.57,0
01 November 2017,56508,F,28,Group F,FT,No,Midwest,04 August 2004,Hourly,Unknown,20-29,3376,112.53,0
01 November 2017,56516,M,49,Group E,FT,No,Midwest,20 September 1984,Hourly,Unknown,30-49,10634,354.47,0
01 November 2017,56526,M,62,Group C,FT,No,South,30 June 1987,Hourly,Unknown,50-65,9621,320.7,0
01 November 2017,91744,F,29,Group F,FT,No,North,19 December 2006,Salary,Unknown,20-29,2509,83.63,0
01 November 2017,91790,M,19,Group A,PT,No,North,04 January 2013,Hourly,Unknown,20-29,301,10.03,0
01 November 2017,91824,M,23,Group D,FT,No,North,24 May 2008,Hourly,Unknown,20-29,1987,66.23,0
01 November 2017,92018,F,60,Group D,FT,No,East,07 November 2012,Hourly,Unknown,50-65,359,11.97,0
01 November 2017,92056,F,51,Group F,FT,No,East,21 March 2006,Hourly,Unknown,50-65,2782,92.73,0
01 November 2017,92072,F,51,Group B,FT,No,East,26 August 2008,Salary,Unknown,50-65,1893,63.1,0
01 November 2017,92166,F,58,Group D,FT,No,East,17 January 2006,Hourly,Unknown,50-65,2845,94.83,0
01 November 2017,92168,F,42,Group B,FT,No,East,13 May 2003,Hourly,Unknown,30-49,3825,127.5,0
01 November 2017,92240,M,29,Group D,PT,No,East,07 May 2008,Hourly,Unknown,20-29,2004,66.8,0
01 November 2017,92246,F,37,Group B,FT,No,East,05 October 2010,Salary,Unknown,30-49,1123,37.43,0
01 November 2017,92250,M,54,Group C,FT,No,East,08 September 1981,Salary,Unknown,50-65,11742,391.4,0
01 November 2017,92254,M,52,Group F,FT,No,East,15 November 2011,Salary,Unknown,50-65,717,23.9,0
01 November 2017,92258,F,60,Group C,FT,No,East,13 December 2011,Hourly,Unknown,50-65,689,22.97,0
01 November 2017,92260,M,50,Group B,FT,No,East,27 June 2008,Hourly,Unknown,50-65,1953,65.1,0
01 November 2017,92270,F,38,Group F,FT,No,East,28 March 2006,Salary,Unknown,30-49,2775,92.5,0
01 November 2017,92282,F,29,Group E,FT,No,East,01 December 2009,Salary,Unknown,20-29,1431,47.7,0
01 November 2017,92290,F,43,Group F,FT,No,East,29 October 2013,Salary,Unknown,30-49,3,0.1,0
01 November 2017,92292,F,30,Group F,FT,No,East,02 August 2011,Salary,Unknown,30-49,822,27.4,0
01 November 2017,92302,M,36,Group E,FT,No,East,01 March 2008,Salary,Unknown,30-49,2071,69.03,0
01 November 2017,92310,M,38,Group B,FT,No,East,25 June 2008,Salary,Unknown,30-49,1955,65.17,0
01 November 2017,92324,F,27,Group F,FT,No,East,02 June 2005,Salary,Unknown,20-29,3074,102.47,0
01 November 2017,92328,F,36,Group A,FT,No,East,04 February 2009,Salary,Unknown,30-49,1731,57.7,0
01 November 2017,92332,F,45,Group G,FT,No,East,21 February 2006,Salary,Unknown,30-49,2810,93.67,0
01 November 2017,92334,M,46,Group F,FT,No,East,07 January 2009,Salary,Unknown,30-49,1759,58.63,0
01 November 2017,92336,F,39,Group E,FT,No,East,25 February 2009,Salary,Unknown,30-49,1710,57,0
01 November 2017,92338,F,50,Group F,FT,No,East,11 August 2009,Salary,Unknown,50-65,1543,51.43,0
01 November 2017,92340,F,29,Group B,FT,No,East,29 September 2009,Salary,Unknown,20-29,1494,49.8,0
01 November 2017,92352,F,53,Group C,FT,No,East,09 August 2011,Hourly,Unknown,50-65,815,27.17,0
01 November 2017,92354,F,52,Group D,FT,No,East,06 August 2013,Hourly,Unknown,50-65,87,2.9,0
01 November 2017,92358,F,57,Group C,FT,No,East,14 May 2002,Hourly,Unknown,50-65,4189,139.63,0
01 November 2017,92366,F,61,Group F,FT,No,East,04 April 2006,Hourly,Unknown,50-65,2768,92.27,0
01 November 2017,92386,F,45,Group F,FT,No,East,03 April 2013,Hourly,Unknown,30-49,212,7.07,0
01 November 2017,92404,F,30,Group D,FT,No,East,06 September 2013,Hourly,Unknown,30-49,56,1.87,0
01 November 2017,92420,M,26,Group D,FT,No,East,23 June 2004,Hourly,Unknown,20-29,3418,113.93,0
01 November 2017,92438,F,52,Group B,FT,No,East,18 December 2007,Hourly,Unknown,50-65,2145,71.5,0
01 November 2017,92440,F,38,Group B,FT,No,East,07 February 2012,Hourly,Unknown,30-49,633,21.1,0
01 November 2017,92484,F,31,Group C,FT,No,East,28 April 2011,Salary,Unknown,30-49,918,30.6,0
01 November 2017,95692,M,49,Group F,FT,No,East,02 September 2009,Salary,Unknown,30-49,1521,50.7,0
01 November 2017,95694,M,33,Group A,FT,No,East,21 July 2005,Salary,Unknown,30-49,3025,100.83,0
01 November 2017,95696,F,55,Group E,FT,No,East,03 November 1987,Salary,Unknown,50-65,9495,316.5,0
01 November 2017,95710,F,25,Group F,FT,No,East,09 February 2012,Salary,Unknown,20-29,631,21.03,0
01 November 2017,95716,M,28,Group F,FT,No,East,23 July 2013,Salary,Unknown,20-29,101,3.37,0
01 November 2017,95722,F,37,Group A,FT,No,East,02 April 2013,Salary,Unknown,30-49,213,7.1,0
01 November 2017,95726,F,37,Group D,FT,No,East,23 July 2013,Salary,Unknown,30-49,101,3.37,0
01 November 2017,95728,M,51,Group F,FT,No,East,28 May 2003,Salary,Unknown,50-65,3810,127,0
01 November 2017,95730,F,29,Group D,FT,No,East,24 June 2008,Salary,Unknown,20-29,1956,65.2,0
01 November 2017,95740,M,34,Group E,FT,No,East,13 August 2008,Salary,Unknown,30-49,1906,63.53,0
01 November 2017,95744,F,50,Group B,FT,No,East,03 March 1987,Salary,Unknown,50-65,9740,324.67,0
01 November 2017,95752,F,31,Group D,FT,No,East,01 December 2006,Salary,Unknown,30-49,2527,84.23,0
01 November 2017,95754,M,57,Group G,FT,No,East,06 June 2006,Salary,Unknown,50-65,2705,90.17,0
01 November 2017,95762,F,36,Group D,FT,No,East,27 August 2008,Salary,Unknown,30-49,1892,63.07,0
01 November 2017,95770,F,25,Group F,FT,No,East,29 May 2013,Salary,Unknown,20-29,156,5.2,0
01 November 2017,95772,F,53,Group A,FT,No,East,15 May 1984,Salary,Unknown,50-65,10762,358.73,0
01 November 2017,95782,F,41,Group E,FT,No,East,17 September 2008,Salary,Unknown,30-49,1871,62.37,0
01 November 2017,95784,M,42,Group F,FT,No,East,17 July 2007,Salary,Unknown,30-49,2299,76.63,0
01 November 2017,95788,F,51,Group G,FT,No,East,05 January 2010,Salary,Unknown,50-65,1396,46.53,0
01 November 2017,95792,F,36,Group D,PT,No,East,27 August 2013,Salary,Unknown,30-49,66,2.2,0
01 November 2017,96180,M,25,Group E,FT,No,East,29 January 2008,Hourly,Unknown,20-29,2103,70.1,0
01 November 2017,96218,F,31,Group A,PT,No,East,30 July 2013,Hourly,Unknown,30-49,94,3.13,0
01 November 2017,96236,F,33,Group A,FT,No,East,11 October 2011,Hourly,Unknown,30-49,752,25.07,0
01 November 2017,96352,F,22,Group E,FT,No,East,13 February 2013,Hourly,Unknown,20-29,261,8.7,0
01 November 2017,96382,F,24,Group A,FT,No,East,20 November 2007,Hourly,Unknown,20-29,2173,72.43,0
01 November 2017,96442,M,45,Group C,FT,No,East,20 September 2005,Hourly,Unknown,30-49,2964,98.8,0
01 November 2017,96764,F,35,Group E,FT,No,East,13 July 2001,Hourly,Unknown,30-49,4494,149.8,0
01 November 2017,97020,F,40,Group B,FT,No,East,21 June 2002,Hourly,Unknown,30-49,4151,138.37,0
01 November 2017,97038,F,25,Group E,FT,No,East,02 October 2007,Hourly,Unknown,20-29,2222,74.07,0
01 November 2017,97052,F,49,Group A,FT,No,East,14 May 2008,Hourly,Unknown,30-49,1997,66.57,0
01 November 2017,97066,F,24,Group F,FT,No,East,19 July 2011,Hourly,Unknown,20-29,836,27.87,0
01 November 2017,97198,M,24,Group A,PT,No,East,24 October 2012,Hourly,Unknown,20-29,373,12.43,0
01 November 2017,97318,F,25,Group A,PT,No,East,13 May 2009,Hourly,Unknown,20-29,1633,54.43,0
01 November 2017,97344,F,36,Group F,FT,No,East,27 February 2003,Hourly,Unknown,30-49,3900,130,0
01 November 2017,97528,F,18,Group B,PT,No,East,29 October 2013,Hourly,Unknown,20-29,3,0.1,0
01 November 2017,97546,F,59,Group E,FT,No,East,24 July 2003,Hourly,Unknown,50-65,3753,125.1,0
01 November 2017,98080,F,31,Group A,FT,No,East,09 October 2001,Hourly,Unknown,30-49,4406,146.87,0
01 November 2017,98352,F,22,Group B,FT,No,East,09 August 2011,Hourly,Unknown,20-29,815,27.17,0
01 November 2017,98432,F,31,Group E,FT,No,East,05 April 2005,Hourly,Unknown,30-49,3132,104.4,0
01 November 2017,121834,M,34,Group F,PT,Yes,Central,01 November 2013,Hourly,Voluntary,30-49,0,0,1
01 November 2017,121852,M,54,Group F,PT,Yes,Midwest,01 November 2013,Hourly,Voluntary,50-65,0,0,1
01 November 2017,121862,F,22,Group B,PT,Yes,Northwest,01 November 2013,Hourly,Voluntary,20-29,0,0,1
01 November 2017,121914,M,19,Group C,PT,Yes,North,01 November 2013,Hourly,Voluntary,20-29,1,0.03,1
01 November 2017,121926,M,19,Group G,PT,Yes,Northwest,01 November 2013,Hourly,Voluntary,20-29,1,0.03,1
01 November 2017,121964,M,31,Group D,PT,No,Northwest,04 April 2013,Hourly,Voluntary,30-49,212,7.07,0
01 November 2017,121988,F,19,Group G,PT,No,Midwest,21 March 2013,Hourly,Involuntary,20-29,226,7.53,0
01 November 2017,122110,M,52,Group G,PT,Yes,North,01 November 2013,Hourly,Voluntary,50-65,3,0.1,1
01 November 2017,122114,F,23,Group G,PT,No,Northwest,22 October 2013,Hourly,Voluntary,20-29,13,0.43,1
01 November 2017,122300,M,50,Group F,PT,Yes,Central,01 November 2013,Hourly,Voluntary,50-65,6,0.2,1
01 November 2017,122350,F,16,Group D,PT,Yes,Northwest,01 November 2013,Hourly,Voluntary,20-29,6,0.2,1
01 November 2017,122360,M,53,Group A,PT,Yes,Central,01 November 2013,Hourly,Voluntary,50-65,6,0.2,1
01 November 2017,122370,F,24,Group C,PT,No,Northwest,29 October 2013,Hourly,Voluntary,20-29,10,0.33,1
01 November 2017,122382,F,18,Group C,PT,No,Central,21 June 2013,Hourly,Voluntary,20-29,140,4.67,0
01 November 2017,122418,M,31,Group D,PT,Yes,Northwest,01 November 2013,Hourly,Voluntary,30-49,7,0.23,1
01 November 2017,122424,F,19,Group E,PT,No,Northwest,15 August 2013,Hourly,Involuntary,20-29,85,2.83,0
01 November 2017,122458,M,22,Group E,PT,No,South,15 August 2013,Hourly,Voluntary,20-29,86,2.87,0
01 November 2017,122496,M,22,Group F,PT,Yes,South,01 November 2013,Hourly,Involuntary,20-29,8,0.27,1
01 November 2017,122500,M,20,Group A,PT,No,Central,12 September 2013,Hourly,Voluntary,20-29,58,1.93,1
01 November 2017,122522,F,22,Group A,PT,No,Midwest,19 June 2013,Hourly,Involuntary,20-29,143,4.77,0
01 November 2017,122624,M,20,Group F,PT,No,North,10 September 2013,Hourly,Voluntary,20-29,62,2.07,0
01 November 2017,122648,M,56,Group F,PT,Yes,North,01 November 2013,Hourly,Voluntary,50-65,10,0.33,1
01 November 2017,122716,M,23,Group C,PT,No,North,09 October 2013,Hourly,Voluntary,20-29,34,1.13,1
01 November 2017,122754,M,30,Group D,PT,No,South,09 February 2013,Hourly,Voluntary,30-49,277,9.23,0
01 November 2017,122814,M,21,Group C,PT,No,South,04 August 2011,Hourly,Voluntary,20-29,833,27.77,0
01 November 2017,122828,M,20,Group B,PT,Yes,Northwest,01 November 2013,Hourly,Voluntary,20-29,13,0.43,1
01 November 2017,122858,F,19,Group C,PT,No,North,09 February 2012,Hourly,Voluntary,20-29,645,21.5,0
01 November 2017,122862,M,36,Group E,PT,No,Northwest,31 October 2013,Hourly,Voluntary,30-49,15,0.5,1
01 November 2017,122898,M,19,Group E,PT,No,Northwest,26 September 2013,Hourly,Voluntary,20-29,50,1.67,1
01 November 2017,122926,F,64,Group G,PT,Yes,South,01 November 2013,Hourly,Voluntary,50-65,15,0.5,1
01 November 2017,122978,M,26,Group B,PT,No,Central,22 May 2013,Hourly,Involuntary,20-29,178,5.93,0
01 November 2017,122998,F,23,Group G,PT,Yes,North,01 November 2013,Hourly,Voluntary,20-29,16,0.53,1
01 November 2017,123044,M,19,Group G,PT,No,West,31 October 2013,Hourly,Voluntary,20-29,17,0.57,1
01 November 2017,123098,M,36,Group D,PT,No,South,23 October 2013,Hourly,Voluntary,30-49,26,0.87,1
01 November 2017,123118,F,22,Group A,PT,Yes,North,01 November 2013,Hourly,Voluntary,20-29,17,0.57,1
01 November 2017,123164,M,20,Group E,PT,No,Northwest,03 October 2011,Hourly,Involuntary,20-29,778,25.93,0
01 November 2017,123220,M,58,Group A,PT,Yes,Central,01 November 2013,Hourly,Voluntary,50-65,20,0.67,1
01 November 2017,123268,M,18,Group E,PT,No,North,31 October 2013,Hourly,Involuntary,20-29,21,0.7,1
01 November 2017,123298,F,24,Group D,FT,No,Northwest,03 October 2006,Hourly,Voluntary,20-29,2607,86.9,0
01 November 2017,123312,F,22,Group F,PT,No,South,31 October 2013,Hourly,Involuntary,20-29,22,0.73,1
01 November 2017,123316,M,19,Group D,PT,Yes,Central,01 November 2013,Hourly,Voluntary,20-29,21,0.7,1
01 November 2017,123474,F,18,Group C,PT,Yes,South,01 November 2013,Hourly,Voluntary,20-29,24,0.8,1
01 November 2017,123518,F,18,Group A,PT,Yes,Midwest,01 November 2013,Hourly,Voluntary,20-29,26,0.87,1
01 November 2017,123530,M,22,Group C,PT,No,East,10 September 2013,Hourly,Involuntary,20-29,78,2.6,0
01 November 2017,123546,M,19,Group E,PT,No,Northwest,28 August 2013,Hourly,Involuntary,20-29,91,3.03,0
01 November 2017,123594,F,19,Group C,PT,Yes,West,01 November 2013,Hourly,Voluntary,20-29,28,0.93,1
01 December 2017,196,F,18,Group B,PT,No,North,28 November 2013,Hourly,Voluntary,20-29,11,0.37,1
01 December 2017,1780,F,21,Group F,PT,No,North,15 November 2013,Hourly,Unknown,20-29,16,0.53,0
01 December 2017,1842,F,24,Group E,PT,No,North,21 August 2013,Hourly,Unknown,20-29,102,3.4,0
01 December 2017,1920,F,20,Group A,PT,No,North,23 October 2013,Hourly,Voluntary,20-29,60,2,1
01 December 2017,1924,M,25,Group G,PT,No,North,05 January 2012,Hourly,Voluntary,20-29,716,23.87,0
01 December 2017,1936,F,19,Group E,PT,No,North,12 September 2013,Hourly,Unknown,20-29,80,2.67,0
01 December 2017,1950,M,38,Group A,PT,No,North,27 August 2008,Hourly,Unknown,30-49,1922,64.07,0
01 December 2017,1958,M,21,Group B,PT,No,North,21 August 2013,Hourly,Unknown,20-29,102,3.4,0
01 December 2017,1966,M,35,Group A,PT,No,North,08 September 2012,Hourly,Unknown,30-49,449,14.97,0
01 December 2017,1972,M,20,Group F,PT,No,North,26 September 2013,Hourly,Unknown,20-29,66,2.2,0
01 December 2017,1976,M,42,Group A,PT,No,North,20 September 2013,Hourly,Unknown,30-49,72,2.4,0
01 December 2017,1988,F,19,Group A,PT,No,Midwest,24 August 2013,Hourly,Unknown,20-29,99,3.3,0
01 December 2017,2056,M,19,Group D,PT,No,Midwest,14 June 2013,Hourly,Unknown,20-29,170,5.67,0
01 December 2017,2058,M,24,Group F,PT,No,Midwest,08 August 2013,Hourly,Unknown,20-29,115,3.83,0
01 December 2017,2090,M,25,Group G,PT,No,Midwest,21 June 2013,Hourly,Unknown,20-29,163,5.43,0
01 December 2017,2202,F,22,Group C,PT,No,Midwest,31 October 2013,Hourly,Unknown,20-29,31,1.03,0
01 December 2017,3954,M,41,Group B,PT,No,South,19 September 2013,Hourly,Unknown,30-49,73,2.43,0
01 December 2017,4076,F,26,Group B,PT,No,South,15 August 2013,Hourly,Unknown,20-29,108,3.6,0
01 December 2017,4138,M,25,Group E,PT,No,South,13 July 2012,Hourly,Unknown,20-29,506,16.87,0
01 December 2017,4154,M,40,Group D,PT,No,South,07 August 2013,Hourly,Unknown,30-49,116,3.87,0
01 December 2017,4340,F,24,Group B,PT,No,South,01 November 2012,Hourly,Unknown,20-29,395,13.17,0
01 December 2017,4600,F,41,Group D,PT,Yes,South,28 December 2013,Hourly,Voluntary,30-49,3,0.1,1
01 December 2017,5052,F,22,Group C,PT,No,South,02 June 2011,Hourly,Unknown,20-29,913,30.43,0
01 December 2017,5202,M,24,Group E,PT,No,North,12 August 2010,Hourly,Unknown,20-29,1207,40.23,0
01 December 2017,5216,F,19,Group A,PT,No,North,30 October 2013,Hourly,Unknown,20-29,32,1.07,0
01 December 2017,5238,M,18,Group D,PT,No,North,05 June 2013,Hourly,Unknown,20-29,179,5.97,0
01 December 2017,5268,M,19,Group A,PT,No,North,16 August 2013,Hourly,Unknown,20-29,107,3.57,0
01 December 2017,7104,F,24,Group E,PT,No,North,20 March 2013,Hourly,Unknown,20-29,256,8.53,0
01 December 2017,7324,M,24,Group B,PT,No,Midwest,28 November 2013,Hourly,Voluntary,20-29,22,0.73,1
01 December 2017,7754,F,25,Group G,PT,No,Midwest,30 November 2013,Hourly,Voluntary,20-29,7,0.23,1
01 December 2017,7972,M,22,Group G,PT,No,Midwest,28 November 2013,Hourly,Involuntary,20-29,10,0.33,1
01 December 2017,8432,M,21,Group G,PT,No,Midwest,28 November 2013,Hourly,Voluntary,20-29,33,1.1,1
01 December 2017,8506,F,20,Group C,PT,No,Midwest,12 September 2012,Hourly,Unknown,20-29,445,14.83,0
01 December 2017,9000,M,21,Group B,PT,No,North,28 November 2013,Hourly,Voluntary,20-29,23,0.77,1
01 December 2017,9102,F,25,Group B,PT,No,North,28 November 2013,Hourly,Involuntary,20-29,15,0.5,1
01 December 2017,9108,F,21,Group B,PT,No,North,14 November 2013,Hourly,Unknown,20-29,17,0.57,0
01 December 2017,9222,F,19,Group A,PT,No,North,14 November 2013,Hourly,Unknown,20-29,17,0.57,0
01 December 2017,9296,M,21,Group E,PT,No,North,27 November 2013,Hourly,Voluntary,20-29,15,0.5,1
01 December 2017,9352,M,18,Group E,PT,No,North,29 November 2013,Hourly,Voluntary,20-29,31,1.03,1
01 December 2017,9460,M,20,Group D,PT,No,North,27 September 2011,Hourly,Unknown,20-29,796,26.53,0
01 December 2017,9492,M,33,Group E,PT,No,North,08 August 2013,Hourly,Unknown,30-49,115,3.83,0
01 December 2017,9500,M,55,Group G,PT,No,North,13 September 2013,Hourly,Unknown,50-65,79,2.63,0
01 December 2017,9502,M,53,Group F,PT,No,North,20 August 2013,Hourly,Unknown,50-65,103,3.43,0
01 December 2017,9962,M,33,Group B,PT,No,North,26 October 2013,Hourly,Voluntary,30-49,54,1.8,1
01 December 2017,10522,M,22,Group E,PT,No,South,07 August 2013,Hourly,Unknown,20-29,116,3.87,0
01 December 2017,10742,F,24,Group G,PT,No,South,20 June 2012,Hourly,Unknown,20-29,529,17.63,0
01 December 2017,10786,M,25,Group B,PT,No,South,16 October 2013,Hourly,Unknown,20-29,46,1.53,0
01 December 2017,10854,F,19,Group G,PT,No,South,31 October 2013,Hourly,Unknown,20-29,31,1.03,0
01 December 2017,10970,F,21,Group E,PT,No,South,08 August 2013,Hourly,Unknown,20-29,115,3.83,0
01 December 2017,10980,M,21,Group D,PT,No,South,12 July 2013,Hourly,Unknown,20-29,142,4.73,0
01 December 2017,11022,M,20,Group E,PT,Yes,South,11 December 2013,Hourly,Unknown,20-29,0,0,0
01 December 2017,11036,M,25,Group D,PT,No,South,13 November 2013,Hourly,Voluntary,20-29,37,1.23,1
01 December 2017,11152,F,18,Group G,PT,No,South,27 November 2013,Hourly,Voluntary,20-29,33,1.1,1
01 December 2017,11388,F,20,Group D,PT,No,South,23 October 2013,Hourly,Unknown,20-29,39,1.3,0
01 December 2017,11614,M,22,Group G,PT,No,South,20 November 2013,Hourly,Unknown,20-29,11,0.37,0
01 December 2017,11834,M,18,Group D,PT,No,South,27 November 2013,Hourly,Voluntary,20-29,27,0.9,1
01 December 2017,11890,F,22,Group C,PT,No,South,27 November 2013,Hourly,Voluntary,20-29,32,1.07,1
01 December 2017,12414,F,18,Group F,PT,No,South,27 November 2013,Hourly,Voluntary,20-29,23,0.77,1
01 December 2017,12494,F,22,Group F,PT,No,South,27 November 2013,Hourly,Voluntary,20-29,34,1.13,1
01 December 2017,12494,F,22,Group F,PT,No,South,27 November 2013,Hourly,Unknown,20-29,4,0.13,0
01 December 2017,13156,F,20,Group D,PT,Yes,Northwest,17 December 2013,Hourly,Unknown,20-29,0,0,0
01 December 2017,13166,F,22,Group B,PT,No,Central,29 November 2013,Hourly,Involuntary,20-29,8,0.27,1
01 December 2017,13480,M,23,Group F,PT,No,Northwest,27 November 2013,Hourly,Involuntary,20-29,22,0.73,1
01 December 2017,13646,F,18,Group E,PT,No,North,27 November 2013,Hourly,Voluntary,20-29,26,0.87,1
01 December 2017,14066,M,22,Group D,PT,No,West,09 November 2013,Hourly,Unknown,20-29,22,0.73,0
01 December 2017,14786,M,18,Group B,PT,No,East,15 October 2013,Hourly,Unknown,20-29,47,1.57,0
01 December 2017,15890,M,33,Group C,PT,No,West,29 November 2013,Hourly,Voluntary,30-49,15,0.5,1
01 December 2017,15922,F,22,Group C,PT,No,West,13 November 2013,Hourly,Voluntary,20-29,28,0.93,1
01 December 2017,16080,M,18,Group F,PT,No,Northwest,06 November 2013,Hourly,Unknown,20-29,25,0.83,0
01 December 2017,16082,F,19,Group D,PT,No,Northwest,30 November 2013,Hourly,Voluntary,20-29,19,0.63,1
01 December 2017,16444,M,20,Group G,PT,No,Northwest,31 October 2013,Hourly,Voluntary,20-29,36,1.2,1
01 December 2017,16664,M,26,Group F,PT,No,North,25 September 2008,Hourly,Unknown,20-29,1893,63.1,0
01 December 2017,16672,F,24,Group G,PT,No,Midwest,07 August 2013,Hourly,Unknown,20-29,116,3.87,0
01 December 2017,16678,M,56,Group A,FT,No,Northwest,07 June 2012,Hourly,Unknown,50-65,542,18.07,0
01 December 2017,16718,M,27,Group A,PT,No,South,08 February 2013,Hourly,Unknown,20-29,296,9.87,0
